cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,pctlag16,actual_dir,prob_lr,pdir_lr,eff1d_lr,recent_eff_lr,accuracy_lr,pdir_nb,eff1d_nb,recent_eff_nb,accuracy_nb,lead,rdelta,gdelta,red,green,allred,allgreen
1993-09-30,458.930,0.512,-0.256,-0.563,0.284,0.853,0.499,1.000,0.488,-1,-0.512,-0.183,False Negative,-1,-0.512,-0.183,False Negative,2.350,-2.350,-2.350,404.090,421.490,283.860,442.200
1993-10-01,461.280,0.013,0.512,0.254,-0.113,1.839,0.826,1.000,0.525,1,0.013,0.001,True Positive,-1,-0.013,-0.004,False Negative,0.060,-0.060,0.060,401.740,419.140,281.510,439.850
1993-10-04,461.340,-0.030,0.013,0.525,-0.041,1.127,-0.082,-1.000,0.479,-1,0.030,0.019,True Negative,-1,0.030,0.014,True Negative,-0.140,0.140,0.140,401.680,419.200,281.450,439.910
1993-10-05,461.200,-0.100,-0.030,-0.017,0.237,0.756,-0.186,-1.000,0.492,-1,0.100,-0.023,True Negative,-1,0.100,-0.028,True Negative,-0.460,0.460,0.460,401.820,419.340,281.590,440.050
1993-10-06,460.740,-0.339,-0.100,-0.130,0.394,0.680,0.183,-1.000,0.491,-1,0.339,-0.006,True Negative,-1,0.339,-0.011,True Negative,-1.560,1.560,1.560,402.280,419.800,282.050,440.510
1993-10-07,459.180,0.246,-0.339,-0.438,-0.455,-0.567,-0.524,1.000,0.480,-1,-0.246,0.047,False Negative,-1,-0.246,0.042,False Negative,1.130,-1.130,-1.130,403.840,421.360,283.610,442.070
1993-10-08,460.310,0.124,0.246,-0.093,-0.223,-0.264,0.192,1.000,0.522,1,0.124,0.069,True Positive,-1,-0.124,0.020,False Negative,0.570,-0.570,0.570,402.710,420.230,282.480,440.940
1993-10-11,460.880,0.052,0.124,0.370,-0.069,0.167,0.447,1.000,0.499,-1,-0.052,0.053,False Negative,-1,-0.052,0.003,False Negative,0.240,-0.240,-0.240,402.140,420.800,281.910,441.510
1993-10-12,461.120,0.080,0.052,0.176,0.082,0.477,1.334,1.000,0.500,-1,-0.080,0.017,False Negative,-1,-0.080,-0.033,False Negative,0.370,-0.370,-0.370,401.900,420.560,281.670,441.270
1993-10-13,461.490,1.157,0.080,0.132,0.503,0.046,1.885,1.000,0.510,1,1.157,0.181,True Positive,-1,-1.157,-0.332,False Negative,5.340,-5.340,5.340,401.530,420.190,281.300,440.900
1993-10-14,466.830,0.572,1.157,1.238,1.416,1.190,2.330,1.000,0.572,1,0.572,0.344,True Positive,1,0.572,-0.168,True Positive,2.670,2.670,2.670,396.190,425.530,275.960,446.240
1993-10-15,469.500,-0.224,0.572,1.736,1.870,1.800,2.569,-1.000,0.511,1,-0.224,0.275,False Positive,1,-0.224,-0.188,False Positive,-1.050,-1.050,-1.050,398.860,428.200,278.630,448.910
1993-10-18,468.450,-0.478,-0.224,0.347,1.590,1.673,2.364,-1.000,0.477,-1,0.478,0.381,True Negative,-1,0.478,-0.082,True Negative,-2.240,2.240,2.240,397.810,427.150,277.580,447.860
1993-10-19,466.210,-0.030,-0.478,-0.701,1.023,1.531,0.955,-1.000,0.475,-1,0.030,0.403,True Negative,-1,0.030,-0.060,True Negative,-0.140,0.140,0.140,400.050,429.390,279.820,450.100
1993-10-20,466.070,-0.152,-0.030,-0.508,-0.163,1.251,0.984,-1.000,0.503,1,-0.152,0.141,False Positive,-1,0.152,0.202,True Negative,-0.710,0.710,-0.710,400.190,429.530,279.960,450.240
1993-10-21,465.360,-0.449,-0.152,-0.182,-0.882,0.972,1.141,-1.000,0.483,-1,0.449,0.116,True Negative,-1,0.449,0.177,True Negative,-2.090,2.090,2.090,400.900,428.820,280.670,449.530
1993-10-22,463.270,0.201,-0.449,-0.601,-1.106,0.466,0.946,1.000,0.469,-1,-0.201,0.121,False Negative,-1,-0.201,0.182,False Negative,0.930,-0.930,-0.930,402.990,430.910,282.760,451.620
1993-10-25,464.200,0.022,0.201,-0.249,-0.431,0.587,0.633,1.000,0.517,1,0.022,0.030,True Positive,-1,-0.022,0.082,False Negative,0.100,-0.100,0.100,402.060,429.980,281.830,450.690
1993-10-26,464.300,0.067,0.022,0.222,-0.380,-0.542,0.642,1.000,0.498,-1,-0.067,0.010,False Negative,-1,-0.067,0.062,False Negative,0.310,-0.310,-0.310,401.960,430.080,281.730,450.790
1993-10-27,464.610,0.672,0.067,0.088,-0.161,-1.042,0.739,1.000,0.509,1,0.672,0.175,True Positive,-1,-0.672,-0.103,False Negative,3.120,-3.120,3.120,401.650,429.770,281.420,450.480
1993-10-28,467.730,0.021,0.672,0.739,0.963,-0.154,1.517,1.000,0.547,1,0.021,0.089,True Positive,1,0.021,-0.188,True Positive,0.100,0.100,0.100,398.530,432.890,278.300,453.600
1993-10-29,467.830,0.271,0.021,0.693,0.782,0.347,1.884,1.000,0.491,-1,-0.271,0.075,False Negative,-1,-0.271,-0.202,False Negative,1.270,-1.270,-1.270,398.630,432.990,278.400,453.700
1993-11-01,469.100,-0.141,0.271,0.293,1.034,0.650,1.910,-1.000,0.521,1,-0.141,0.043,False Positive,-1,0.141,-0.170,True Negative,-0.660,0.660,-0.660,397.360,431.720,277.130,452.430
1993-11-02,468.440,-1.157,-0.141,0.130,0.824,0.662,1.640,-1.000,0.489,-1,1.157,0.288,True Negative,-1,1.157,0.075,True Negative,-5.420,5.420,5.420,398.020,431.060,277.790,451.770
1993-11-03,463.020,-1.194,-1.157,-1.296,-1.007,-0.054,0.412,-1.000,0.430,-1,1.194,0.392,True Negative,-1,1.194,0.448,True Negative,-5.530,5.530,5.530,403.440,436.480,283.210,457.190
1993-11-04,457.490,0.455,-1.194,-2.338,-2.210,-1.446,-0.867,1.000,0.450,-1,-0.455,0.297,False Negative,-1,-0.455,0.353,False Negative,2.080,-2.080,-2.080,408.970,442.010,288.740,462.720
1993-11-05,459.570,0.139,0.455,-0.745,-2.032,-1.019,-1.555,1.000,0.544,1,0.139,0.379,True Positive,-1,-0.139,0.380,False Negative,0.640,-0.640,0.640,406.890,439.930,286.660,460.640
1993-11-08,460.210,0.026,0.139,0.595,-1.757,-0.947,-1.979,1.000,0.485,-1,-0.026,0.402,False Negative,-1,-0.026,0.346,False Negative,0.120,-0.120,-0.120,406.250,440.570,286.020,461.280
1993-11-09,460.330,0.736,0.026,0.165,-0.581,-1.582,-1.733,1.000,0.497,-1,-0.736,0.023,False Negative,-1,-0.736,-0.032,False Negative,3.390,-3.390,-3.390,406.130,440.450,285.900,461.160
1993-11-10,463.720,-0.233,0.736,0.763,1.362,-0.879,-0.534,-1.000,0.552,1,-0.233,-0.262,False Positive,1,-0.233,-0.318,False Positive,-1.080,-1.080,-1.080,402.740,437.060,282.510,457.770
1993-11-11,462.640,0.594,-0.233,0.502,0.668,-1.377,-0.736,1.000,0.476,-1,-0.594,-0.290,False Negative,-1,-0.594,-0.346,False Negative,2.750,-2.750,-2.750,401.660,435.980,281.430,456.690
1993-11-12,465.390,-0.352,0.594,0.360,1.126,-0.651,0.006,-1.000,0.549,1,-0.352,-0.388,False Positive,-1,0.352,-0.247,True Negative,-1.640,1.640,-1.640,398.910,433.230,278.680,453.940
1993-11-15,463.750,0.645,-0.352,0.240,0.743,0.158,0.104,1.000,0.466,-1,-0.645,-0.512,False Negative,-1,-0.645,-0.371,False Negative,2.990,-2.990,-2.990,400.550,431.590,280.320,452.300
1993-11-16,466.740,-0.414,0.645,0.290,0.651,2.022,0.547,-1.000,0.538,1,-0.414,-0.448,False Positive,1,-0.414,-0.307,False Positive,-1.930,-1.930,-1.930,397.560,428.600,277.330,449.310
1993-11-17,464.810,-0.256,-0.414,0.229,0.469,1.140,0.110,-1.000,0.454,-1,0.256,-0.350,True Negative,-1,0.256,-0.209,True Negative,-1.190,1.190,1.190,395.630,426.670,275.400,447.380
1993-11-18,463.620,-0.220,-0.256,-0.668,-0.380,0.741,-0.213,-1.000,0.486,-1,0.220,-0.187,True Negative,-1,0.220,-0.046,True Negative,-1.020,1.020,1.020,396.820,427.860,276.590,448.570
1993-11-19,462.600,-0.750,-0.220,-0.475,-0.248,0.493,-1.097,-1.000,0.483,-1,0.750,0.033,True Negative,-1,0.750,0.033,True Negative,-3.470,3.470,3.470,397.840,428.880,277.610,449.590
1993-11-22,459.130,0.414,-0.750,-0.968,-1.630,-0.990,-1.860,1.000,0.450,-1,-0.414,0.080,False Negative,-1,-0.414,0.080,False Negative,1.900,-1.900,-1.900,401.310,432.350,281.080,453.060
1993-11-23,461.030,0.288,0.414,-0.339,-0.813,-0.348,-1.720,1.000,0.533,1,0.288,0.220,True Positive,-1,-0.288,0.105,False Negative,1.330,-1.330,1.330,399.410,430.450,279.180,451.160
1993-11-24,462.360,0.151,0.288,0.704,-0.272,-0.651,-1.298,1.000,0.503,1,0.151,0.199,True Positive,-1,-0.151,0.023,False Negative,0.700,-0.700,0.700,398.080,431.780,277.850,452.490
1993-11-26,463.060,-0.251,0.151,0.440,0.099,-0.149,0.009,-1.000,0.501,1,-0.251,0.105,False Positive,-1,0.251,0.030,True Negative,-1.160,1.160,-1.160,397.380,432.480,277.150,453.190
1993-11-29,461.900,-0.024,-0.251,-0.099,0.603,-1.037,0.964,-1.000,0.492,-1,0.024,-0.040,True Negative,-1,0.024,-0.116,True Negative,-0.110,0.110,0.110,398.540,431.320,278.310,452.030
1993-11-30,461.790,0.022,-0.024,-0.274,0.165,-0.650,0.483,1.000,0.509,1,0.022,0.047,True Positive,-1,-0.022,-0.037,False Negative,0.100,-0.100,0.100,398.650,431.430,278.420,452.140
1993-12-01,461.890,0.264,0.022,-0.002,-0.102,-0.373,0.365,1.000,0.503,1,0.264,0.042,True Positive,-1,-0.264,-0.032,False Negative,1.220,-1.220,1.220,398.550,431.530,278.320,452.240
1993-12-02,463.110,0.384,0.264,0.286,0.011,0.110,0.604,1.000,0.514,1,0.384,0.089,True Positive,-1,-0.384,-0.079,False Negative,1.780,-1.780,1.780,397.330,432.750,277.100,453.460
1993-12-03,464.890,0.331,0.384,0.650,0.647,1.255,0.252,1.000,0.511,1,0.331,0.205,True Positive,-1,-0.331,-0.195,False Negative,1.540,-1.540,1.540,395.550,434.530,275.320,455.240
1993-12-06,466.430,0.071,0.331,0.717,1.005,1.171,0.819,1.000,0.509,1,0.071,0.214,True Positive,-1,-0.071,-0.214,False Negative,0.330,-0.330,0.330,394.010,436.070,273.780,456.780
1993-12-07,466.760,-0.101,0.071,0.402,1.054,0.952,0.294,-1.000,0.495,-1,0.101,0.230,True Negative,-1,0.101,-0.190,True Negative,-0.470,0.470,0.470,393.680,436.400,273.450,457.110
1993-12-08,466.290,-0.453,-0.101,-0.030,0.687,0.698,0.548,-1.000,0.492,-1,0.453,0.268,True Negative,-1,0.453,-0.046,True Negative,-2.110,2.110,2.110,394.150,436.870,273.920,457.580
1993-12-09,464.180,-0.054,-0.453,-0.553,-0.153,0.494,-0.548,-1.000,0.468,-1,0.054,0.202,True Negative,-1,0.054,0.041,True Negative,-0.250,0.250,0.250,396.260,438.980,276.030,459.690
