cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,pctlag16
2003-06-24,983.450,-0.827,0.184,-1.229,-2.637,-1.508,1.701
2003-06-25,975.320,1.077,-0.827,-0.644,-1.948,-1.344,0.387
2003-06-26,985.820,-0.974,1.077,0.241,-0.991,-2.466,-0.043
2003-06-27,976.220,-0.176,-0.974,0.092,-0.552,-3.503,-1.406
2003-06-30,974.500,0.802,-0.176,-1.148,-0.910,-3.523,-1.342
2003-07-01,982.320,1.164,0.802,0.625,0.718,-1.245,0.655
2003-07-02,993.750,-0.810,1.164,1.975,0.804,-0.195,0.905
2003-07-03,985.700,1.899,-0.810,0.344,0.971,0.414,-1.181
2003-07-07,1004.420,0.340,1.899,1.074,3.070,2.132,0.592
2003-07-08,1007.840,-0.559,0.340,2.246,2.598,3.334,1.945
2003-07-09,1002.210,-1.348,-0.559,-0.220,0.851,1.663,-0.844
2003-07-10,988.700,0.955,-1.348,-1.899,0.304,1.278,-2.270
2003-07-11,998.140,0.573,0.955,-0.406,-0.625,2.426,-1.183
2003-07-14,1003.860,-0.343,0.573,1.533,-0.395,2.193,0.921
2003-07-15,1000.420,-0.633,-0.343,0.228,-0.179,0.671,0.475
2003-07-16,994.090,-1.243,-0.633,-0.973,0.545,0.851,1.268
2003-07-17,981.730,1.181,-1.243,-1.868,-1.644,-2.259,-0.175
2003-07-18,993.320,-1.462,1.181,-0.077,-1.050,-1.441,1.846
2003-07-21,978.800,0.951,-1.462,-0.298,-2.161,-2.336,-0.712
2003-07-22,988.110,0.051,0.951,-0.525,-0.602,-0.060,1.218
2003-07-23,988.610,-0.709,0.051,1.002,0.701,-0.955,1.448
2003-07-24,981.600,1.740,-0.709,-0.659,-1.180,-2.217,-0.073
2003-07-25,998.680,-0.216,1.740,1.019,2.031,-0.174,0.496
2003-07-28,996.520,-0.727,-0.216,1.520,0.851,0.244,1.098
2003-07-29,989.280,-0.181,-0.727,-0.941,0.068,0.769,-1.507
2003-07-30,987.490,0.286,-0.181,-0.906,0.600,-0.587,-2.019
2003-07-31,990.310,-1.026,0.286,0.104,-0.838,1.176,-1.187
2003-08-01,980.150,0.272,-1.026,-0.743,-1.643,-0.806,-0.865
2003-08-04,982.820,-1.766,0.272,-0.756,-0.653,-0.586,-1.535
2003-08-05,965.460,0.168,-1.766,-1.499,-2.231,-1.644,-3.825
2003-08-06,967.080,0.728,0.168,-1.602,-2.346,-3.164,-3.333
2003-08-07,974.120,0.356,0.728,0.897,-0.615,-2.248,-2.009
2003-08-08,977.590,0.307,0.356,1.087,-0.532,-1.182,-0.422
2003-08-11,980.590,0.995,0.307,0.664,1.567,-0.699,-1.282
2003-08-12,990.350,-0.638,0.995,1.305,2.406,0.004,1.180
2003-08-13,984.030,0.659,-0.638,0.351,1.017,0.396,-0.413
2003-08-14,990.510,0.016,0.659,0.016,1.322,0.782,0.192
2003-08-15,990.670,0.916,0.016,0.675,1.028,2.611,0.924
2003-08-18,999.740,0.261,0.916,0.932,0.948,3.377,0.106
2003-08-19,1002.350,-0.205,0.261,1.179,1.862,2.898,0.585
2003-08-20,1000.300,0.297,-0.205,0.056,0.988,2.323,1.114
2003-08-21,1003.270,-1.018,0.297,0.092,1.272,2.313,1.598
2003-08-22,993.060,0.065,-1.018,-0.724,-0.668,0.274,0.278
2003-08-25,993.710,0.304,0.065,-0.953,-0.862,0.984,1.383
2003-08-26,996.730,0.006,0.304,0.370,-0.357,0.628,1.415
2003-08-27,996.790,0.607,0.006,0.310,-0.646,0.618,3.245
2003-08-28,1002.840,0.516,0.607,0.613,0.985,0.310,3.698
2003-08-29,1008.010,1.387,0.516,1.126,1.439,0.565,3.479
2003-09-02,1021.990,0.419,1.387,1.910,2.534,2.168,4.542
2003-09-03,1026.270,0.166,0.419,1.811,2.957,2.293,4.658
2003-09-04,1027.970,-0.640,0.166,0.585,2.506,3.515,3.799
2003-09-05,1021.390,1.004,-0.640,-0.476,1.327,2.786,3.797
2003-09-08,1031.640,-0.821,1.004,0.357,0.944,3.502,4.152
2003-09-09,1023.170,-1.197,-0.821,0.174,-0.302,2.646,3.281
2003-09-10,1010.920,0.544,-1.197,-2.008,-1.659,0.806,1.118
2003-09-11,1016.420,0.217,0.544,-0.660,-0.487,0.834,1.404
2003-09-12,1018.630,-0.375,0.217,0.763,-1.261,-0.329,1.832
2003-09-15,1014.810,1.430,-0.375,-0.158,-0.817,-1.117,1.150
2003-09-16,1029.320,-0.325,1.430,1.049,1.820,0.131,3.651
2003-09-17,1025.970,1.327,-0.325,1.100,0.940,0.448,3.246
2003-09-18,1039.580,-0.316,1.327,0.997,2.057,0.770,4.299
2003-09-19,1036.300,-1.301,-0.316,1.007,2.118,1.283,3.964
2003-09-22,1022.820,0.607,-1.301,-1.612,-0.631,1.177,1.992
2003-09-23,1029.030,-1.910,0.607,-0.702,0.298,1.241,2.085
2003-09-24,1009.380,-0.605,-1.910,-1.314,-2.905,-0.908,-1.234
2003-09-25,1003.270,-0.640,-0.605,-2.503,-3.187,-1.137,-2.241
2003-09-26,996.850,0.976,-0.640,-1.241,-2.539,-3.155,-3.027
2003-09-29,1006.580,-1.054,0.976,0.330,-2.182,-1.890,-1.450
2003-09-30,995.970,2.234,-1.054,-0.088,-1.329,-4.195,-3.458
2003-10-01,1018.220,0.198,2.234,1.156,1.490,-1.745,-0.484
2003-10-02,1020.240,0.942,0.198,2.437,2.346,-0.252,0.922
2003-10-03,1029.850,0.437,0.942,1.142,2.312,0.080,1.321
2003-10-06,1034.350,0.474,0.437,1.383,3.854,2.474,1.543
2003-10-07,1039.250,-0.526,0.474,0.913,2.065,3.586,2.408
2003-10-08,1033.780,0.479,-0.526,-0.055,1.327,3.705,0.433
2003-10-09,1038.730,-0.064,0.479,-0.050,0.862,3.194,1.244
2003-10-10,1038.060,0.702,-0.064,0.414,0.359,4.226,-0.146
2003-10-13,1045.350,0.395,0.702,0.637,0.587,2.664,0.873
2003-10-14,1049.480,-0.259,0.395,1.100,1.519,2.866,2.607
2003-10-15,1046.760,0.316,-0.259,0.135,0.773,1.642,1.723
2003-10-16,1050.070,-1.024,0.316,0.056,1.157,1.520,4.031
2003-10-17,1039.320,0.516,-1.024,-0.711,-0.577,0.007,3.593
2003-10-20,1044.680,0.129,0.516,-0.513,-0.457,1.054,4.798
2003-10-21,1046.030,-1.498,0.129,0.646,-0.070,0.703,3.919
2003-10-22,1030.360,0.331,-1.498,-1.371,-1.877,-0.742,3.453
2003-10-23,1033.770,-0.470,0.331,-1.172,-0.534,-1.108,1.527
2003-10-24,1028.910,0.216,-0.470,-0.141,-1.510,-1.960,0.850
2003-10-27,1031.130,1.519,0.216,-0.255,-1.424,-1.493,0.124
2003-10-28,1046.790,0.126,1.519,1.738,1.595,-0.312,1.203
2003-10-29,1048.110,-0.112,0.126,1.647,1.387,0.846,0.853
2003-10-30,1046.940,0.360,-0.112,0.014,1.752,0.216,1.273
2003-10-31,1050.710,0.791,0.360,0.248,1.899,0.447,1.153
2003-11-03,1059.020,-0.545,0.791,1.154,1.168,2.782,2.019
2003-11-04,1053.250,-0.137,-0.545,0.242,0.490,1.884,0.756
2003-11-05,1051.810,0.593,-0.137,-0.681,0.465,2.226,0.222
2003-11-06,1058.050,-0.457,0.593,0.456,0.699,2.611,1.079
2003-11-07,1053.210,-0.579,-0.457,0.133,-0.549,0.613,0.299
2003-11-10,1047.110,-0.052,-0.579,-1.034,-0.583,-0.095,0.750
2003-11-11,1046.570,1.143,-0.052,-0.630,-0.498,-0.035,0.181
2003-11-12,1058.530,-0.011,1.143,1.091,0.045,0.744,1.195
2003-11-13,1058.410,-0.762,-0.011,1.131,0.494,-0.058,2.722
2003-11-14,1050.350,-0.640,-0.762,-0.773,0.309,-0.275,1.604
2003-11-17,1043.630,-0.908,-0.640,-1.396,-0.281,-0.778,1.431
2003-11-18,1034.150,0.802,-0.908,-1.542,-2.303,-2.259,0.293
2003-11-19,1042.440,-0.843,0.802,-0.114,-1.509,-1.023,-0.416
2003-11-20,1033.650,0.158,-0.843,-0.048,-1.590,-1.285,-1.380
2003-11-21,1035.280,1.623,0.158,-0.687,-0.800,-1.079,-1.114
2003-11-24,1052.080,0.172,1.623,1.783,1.734,-0.609,0.130
2003-11-25,1053.890,0.433,0.172,1.798,1.098,-0.427,-0.484
2003-11-26,1058.450,-0.024,0.433,0.605,2.399,0.771,0.494
2003-11-28,1058.200,1.126,-0.024,0.409,2.214,1.396,0.608
2003-12-01,1070.120,-0.327,1.126,1.103,1.715,3.478,1.141
2003-12-02,1066.620,-0.177,-0.327,0.796,1.208,2.320,1.273
2003-12-03,1064.730,0.469,-0.177,-0.504,0.593,3.007,1.683
2003-12-04,1069.720,-0.768,0.469,0.291,1.089,3.327,2.212
2003-12-05,1061.500,0.735,-0.768,-0.303,-0.806,0.895,0.281
2003-12-08,1069.300,-0.853,0.735,-0.039,0.251,1.462,1.029
2003-12-09,1060.180,-0.107,-0.853,-0.124,-0.427,0.163,0.936
2003-12-10,1059.050,1.148,-0.107,-0.959,-0.997,0.080,1.478
2003-12-11,1071.210,0.274,1.148,1.040,0.915,0.102,3.584
2003-12-12,1074.140,-0.568,0.274,1.425,0.453,0.705,3.041
2003-12-15,1068.040,0.664,-0.568,-0.296,0.741,0.311,3.327
2003-12-16,1075.130,0.126,0.664,0.092,1.518,0.506,3.849
2003-12-17,1076.480,1.180,0.126,0.790,0.492,1.411,2.319
2003-12-18,1089.180,-0.048,1.180,1.307,1.400,1.859,3.349
2003-12-19,1088.660,0.393,-0.048,1.131,1.931,2.686,2.854
2003-12-22,1092.940,0.282,0.393,0.345,1.657,3.200,3.283
2003-12-23,1096.020,-0.181,0.282,0.676,1.815,2.316,2.420
2003-12-24,1094.040,0.169,-0.181,0.101,0.446,1.853,2.571
2003-12-26,1095.890,1.240,0.169,-0.012,0.664,2.608,2.927
2003-12-29,1109.480,0.014,1.240,1.411,1.513,3.195,3.717
2003-12-30,1109.640,0.205,0.014,1.255,1.243,3.080,4.535
2003-12-31,1111.920,-0.309,0.205,0.220,1.634,2.088,3.986
2004-01-02,1108.480,1.240,-0.309,-0.105,1.149,1.821,4.556
2004-01-05,1122.220,0.129,1.240,0.926,1.148,2.679,5.965
2004-01-06,1123.670,0.237,0.129,1.370,1.264,2.523,4.897
2004-01-07,1126.330,0.496,0.237,0.366,1.296,2.951,4.859
2004-01-08,1131.920,-0.889,0.496,0.734,2.115,3.288,5.981
2004-01-09,1121.860,0.479,-0.889,-0.397,-0.032,1.116,4.346
2004-01-12,1127.230,-0.533,0.479,-0.414,0.317,1.585,4.714
2004-01-13,1121.220,0.829,-0.533,-0.057,-0.454,0.836,2.942
2004-01-14,1130.520,0.135,0.829,0.292,-0.124,1.988,3.845
2004-01-15,1132.050,0.687,0.135,0.966,0.908,0.876,3.578
2004-01-16,1139.830,-0.093,0.687,0.824,1.118,1.438,3.997
2004-01-20,1138.770,0.777,-0.093,0.594,1.565,1.104,4.089
2004-01-21,1147.620,-0.321,0.777,0.683,1.513,1.387,4.720
2004-01-22,1143.940,-0.209,-0.321,0.454,1.050,1.968,3.106
2004-01-23,1141.550,1.211,-0.209,-0.529,0.151,1.270,2.876
2004-01-26,1155.370,-0.980,1.211,0.999,1.458,3.046,3.908
2004-01-27,1144.050,-1.361,-0.980,0.219,-0.311,1.197,3.209
2004-01-28,1128.480,0.499,-1.361,-2.327,-1.351,-0.315,0.558
2004-01-29,1134.110,-0.263,0.499,-0.869,-0.652,-0.502,0.929
2004-01-30,1131.130,0.365,-0.263,0.235,-2.098,-0.671,0.426
2004-02-02,1135.260,0.068,0.365,0.101,-0.768,-1.077,0.295
2004-02-03,1136.030,-0.837,0.068,0.433,0.669,-0.691,1.263
2004-02-04,1126.520,0.184,-0.837,-0.770,-0.669,-1.317,-0.063
2004-02-05,1128.590,1.256,0.184,-0.655,-0.225,-2.318,0.657
2004-02-06,1142.760,-0.258,1.256,1.442,0.661,-0.113,1.083
2004-02-09,1139.810,0.503,-0.258,0.994,0.333,1.004,0.685
2004-02-10,1145.540,1.067,0.503,0.243,1.688,1.008,0.501
2004-02-11,1157.760,-0.488,1.067,1.575,2.585,2.354,1.668
2004-02-12,1152.110,-0.547,-0.488,0.574,0.818,1.484,0.391
2004-02-13,1145.810,0.976,-0.547,-1.032,0.526,0.861,0.163
2004-02-17,1156.990,-0.447,0.976,0.424,1.000,2.705,1.353
2004-02-18,1151.820,-0.413,-0.447,0.525,-0.513,2.058,-0.307
2004-02-19,1147.060,-0.257,-0.413,-0.858,-0.438,0.376,0.263
2004-02-20,1144.110,-0.273,-0.257,-0.669,-0.148,0.377,1.385
2004-02-23,1140.990,-0.167,-0.273,-0.529,-1.383,-0.397,0.607
2004-02-24,1139.090,0.402,-0.167,-0.439,-1.105,-1.613,0.704
2004-02-25,1143.670,0.108,0.402,0.235,-0.296,-0.733,0.741
2004-02-26,1144.910,0.003,0.108,0.511,0.070,-0.079,0.782
2004-02-27,1144.940,0.963,0.003,0.111,0.346,-1.041,1.635
2004-03-01,1155.970,-0.594,0.963,0.966,1.482,0.360,2.426
2004-03-02,1149.100,0.168,-0.594,0.363,0.475,0.178,0.555
2004-03-03,1151.030,0.334,0.168,-0.427,0.535,0.605,0.984
2004-03-04,1154.870,0.172,0.334,0.502,0.867,1.216,0.814
2004-03-05,1156.860,-0.835,0.172,0.506,0.077,1.560,-0.078
2004-03-08,1147.200,-0.577,-0.835,-0.664,-0.165,0.309,-0.426
2004-03-09,1140.580,-1.463,-0.577,-1.407,-0.908,-0.378,-0.456
2004-03-10,1123.890,-1.522,-1.463,-2.032,-2.683,-1.839,-2.861
2004-03-11,1106.780,1.246,-1.522,-2.963,-4.329,-4.255,-3.910
2004-03-12,1120.570,-1.435,1.246,-0.295,-2.321,-2.483,-2.309
2004-03-15,1104.490,0.562,-1.435,-0.207,-3.164,-4.043,-3.463
2004-03-16,1110.700,1.175,0.562,-0.881,-1.174,-3.825,-2.655
2004-03-17,1123.750,-0.127,1.175,1.744,1.533,-2.862,-1.347
2004-03-18,1122.320,-1.117,-0.127,1.046,0.156,-2.169,-1.867
2004-03-19,1109.780,-1.296,-1.117,-1.243,0.479,-2.700,-3.068
2004-03-22,1095.400,-0.132,-1.296,-2.399,-1.378,-2.535,-4.327
2004-03-23,1093.950,-0.239,-0.132,-1.426,-2.652,-1.159,-5.365
2004-03-24,1091.330,1.637,-0.239,-0.372,-2.761,-2.609,-5.027
2004-03-25,1109.190,-0.102,1.637,1.393,-0.053,0.426,-3.635
2004-03-26,1108.060,1.300,-0.102,1.533,1.156,-0.238,-4.053
2004-03-29,1122.470,0.404,1.300,1.197,2.607,-0.114,-2.973
2004-03-30,1127.000,-0.070,0.404,1.709,3.268,0.417,-1.761
2004-03-31,1126.210,0.529,-0.070,0.333,1.534,1.480,-1.260
2004-04-01,1132.170,0.851,0.529,0.459,2.176,3.357,0.737
2004-04-02,1141.810,0.767,0.851,1.385,1.723,4.375,3.165
2004-04-05,1150.570,-0.209,0.767,1.625,2.091,5.428,2.677
2004-04-06,1148.160,-0.665,-0.209,0.556,1.949,3.513,3.954
2004-04-07,1140.530,-0.106,-0.665,-0.873,0.738,2.930,2.686
2004-04-08,1139.320,0.516,-0.106,-0.770,-0.218,1.501,1.386
2004-04-12,1145.200,-1.376,0.516,0.409,-0.467,1.615,2.039
2004-04-13,1129.440,-0.112,-1.376,-0.867,-1.630,0.287,1.772
2004-04-14,1128.170,0.059,-0.112,-1.487,-1.084,-0.353,2.992
2004-04-15,1128.840,0.511,0.059,-0.053,-0.920,-1.136,3.189
2004-04-16,1134.610,0.107,0.511,0.571,-0.925,-1.387,3.966
2004-04-19,1135.820,-1.556,0.107,0.618,0.565,-1.075,2.401
2004-04-20,1118.150,0.531,-1.556,-1.451,-0.888,-1.962,0.911
2004-04-21,1124.090,1.409,0.531,-1.033,-0.421,-1.337,0.144
2004-04-22,1139.930,0.059,1.409,1.948,0.469,-0.460,1.147
2004-04-23,1140.600,-0.444,0.059,1.469,0.421,0.988,1.278
2004-04-26,1135.530,0.227,-0.444,-0.386,1.554,0.652,0.297
2004-04-27,1138.110,-1.379,0.227,-0.218,1.247,0.821,-0.324
2004-04-28,1122.410,-0.759,-1.379,-1.155,-1.537,-1.075,-2.447
2004-04-29,1113.890,-0.592,-0.759,-2.128,-2.342,-1.931,-2.985
2004-04-30,1107.300,0.920,-0.592,-1.346,-2.486,-0.970,-2.914
2004-05-03,1117.490,0.184,0.920,0.323,-1.812,-0.587,-1.916
2004-05-04,1119.550,0.177,0.184,1.106,-0.255,-1.788,-2.240
2004-05-05,1121.530,-0.672,0.177,0.362,0.686,-1.672,-0.700
2004-05-06,1113.990,-1.373,-0.672,-0.497,0.604,-1.897,-1.257
2004-05-07,1098.700,-1.054,-1.373,-2.036,-1.681,-3.463,-2.670
2004-05-10,1087.120,0.766,-1.054,-2.412,-2.897,-3.144,-4.186
2004-05-11,1095.450,0.167,0.766,-0.296,-2.325,-1.655,-3.554
2004-05-12,1097.280,-0.077,0.167,0.935,-1.500,-0.905,-1.866
2004-05-13,1096.440,-0.067,-0.077,0.090,-0.206,-1.884,-2.460
2004-05-14,1095.700,-1.059,-0.067,-0.144,0.789,-2.130,-3.880
2004-05-17,1084.100,0.682,-1.059,-1.125,-1.036,-3.337,-4.954
2004-05-18,1091.490,-0.257,0.682,-0.384,-0.528,-2.020,-3.878
2004-05-19,1088.680,0.047,-0.257,0.422,-0.708,-0.912,-4.343
2004-05-20,1089.190,0.401,0.047,-0.211,-0.594,0.190,-2.960
2004-05-21,1093.560,0.169,0.401,0.448,0.873,-0.173,-1.825
2004-05-24,1095.410,1.610,0.169,0.571,0.359,-0.170,-1.074
2004-05-25,1113.050,0.170,1.610,1.782,2.238,1.515,-0.397
2004-05-26,1114.940,0.569,0.170,1.783,2.364,1.756,-0.412
2004-05-27,1121.280,-0.054,0.569,0.739,2.535,3.430,-0.022
2004-05-28,1120.680,0.046,-0.054,0.515,2.307,2.674,0.601
2004-06-01,1121.200,0.338,0.046,-0.007,0.732,2.987,2.048
2004-06-02,1124.990,-0.742,0.338,0.385,0.901,3.287,3.484
2004-06-03,1116.640,0.525,-0.742,-0.407,-0.414,2.111,1.934
2004-06-04,1122.500,1.596,0.525,-0.221,0.162,2.473,2.298
2004-06-07,1140.420,0.154,1.596,2.130,1.714,2.459,4.011
2004-06-08,1142.180,-0.950,0.154,1.753,1.528,2.443,4.242
2004-06-09,1131.330,0.454,-0.950,-0.797,1.316,0.896,4.357
2004-06-10,1136.470,-0.984,0.454,-0.500,1.245,1.409,4.121
2004-06-14,1125.290,0.597,-0.984,-0.534,-1.327,0.365,3.363
2004-06-15,1132.010,0.137,0.597,-0.392,-0.890,0.624,3.931
2004-06-16,1133.560,-0.133,0.137,0.735,0.197,1.515,3.658
2004-06-17,1132.050,0.262,-0.133,0.004,-0.389,0.851,3.345
2004-06-18,1135.020,-0.416,0.262,0.129,0.865,-0.474,1.974
2004-06-21,1130.300,0.364,-0.416,-0.155,-0.151,-1.040,1.378
2004-06-22,1134.410,0.851,0.364,-0.054,0.075,0.272,1.171
2004-06-23,1144.060,-0.298,0.851,1.217,1.061,0.668,2.086
2004-06-24,1140.650,-0.545,-0.298,0.550,0.496,1.365,1.735
2004-06-25,1134.430,-0.095,-0.545,-0.842,0.365,0.214,0.839
2004-06-28,1133.350,0.251,-0.095,-0.640,-0.093,-0.019,1.496
2004-06-29,1136.200,0.408,0.251,0.156,-0.687,0.367,1.220
2004-06-30,1140.840,-1.043,0.408,0.661,0.017,0.513,0.037
2004-07-01,1128.940,-0.315,-1.043,-0.639,-0.484,-0.120,-1.159
2004-07-02,1125.380,-0.815,-0.315,-1.355,-0.703,-0.796,-0.526
2004-07-06,1116.210,0.190,-0.815,-1.128,-1.759,-2.434,-1.783
2004-07-07,1118.330,-0.824,0.190,-0.626,-1.973,-1.957,-0.619
2004-07-08,1109.110,0.334,-0.824,-0.636,-1.757,-2.232,-2.023
2004-07-09,1112.810,0.138,0.334,-0.494,-1.117,-1.812,-1.831
2004-07-12,1114.350,0.071,0.138,0.472,-0.167,-1.923,-1.564
2004-07-13,1115.140,-0.329,0.071,0.209,-0.285,-2.253,-1.752
2004-07-14,1111.470,-0.430,-0.329,-0.258,0.213,-1.547,-1.666
2004-07-15,1106.690,-0.479,-0.430,-0.758,-0.550,-1.661,-2.444
2004-07-16,1101.390,-0.044,-0.479,-0.907,-1.163,-1.328,-3.730
2004-07-19,1100.900,0.706,-0.044,-0.523,-1.277,-1.559,-3.485
2004-07-20,1108.670,-1.334,0.706,0.661,-0.252,-0.040,-2.271
2004-07-21,1093.880,0.271,-1.334,-0.638,-1.157,-1.701,-3.483
2004-07-22,1096.840,-0.970,0.271,-1.067,-0.413,-1.571,-3.464
2004-07-23,1086.200,-0.196,-0.970,-0.702,-1.335,-2.595,-4.789
2004-07-26,1084.070,0.993,-0.196,-1.164,-2.219,-2.465,-3.975
2004-07-27,1094.830,0.054,0.993,0.795,0.087,-1.072,-2.715
2004-07-28,1095.420,0.457,0.054,1.047,-0.129,-0.542,-1.863
2004-07-29,1100.430,0.117,0.457,0.512,1.310,-0.043,-1.601
2004-07-30,1101.720,0.445,0.117,0.575,1.628,-0.627,-0.666
2004-08-02,1106.620,-0.626,0.445,0.563,1.077,1.165,-0.556
2004-08-03,1099.690,-0.096,-0.626,-0.184,0.390,0.260,-1.316
2004-08-04,1098.630,-1.632,-0.096,-0.722,-0.164,1.144,-1.481
2004-08-05,1080.700,-1.548,-1.632,-1.727,-1.908,-0.311,-2.768
2004-08-06,1063.970,0.117,-1.548,-3.155,-3.854,-2.819,-3.860
2004-08-09,1065.220,1.297,0.117,-1.432,-3.135,-2.757,-3.284
2004-08-10,1079.040,-0.301,1.297,1.416,-1.783,-1.944,-1.986
2004-08-11,1075.790,-1.168,-0.301,0.992,-0.454,-2.354,-2.966
2004-08-12,1063.230,0.148,-1.168,-1.465,-0.070,-3.921,-2.802
2004-08-13,1064.800,1.366,0.148,-1.022,-0.039,-3.173,-2.921
2004-08-16,1079.340,0.220,1.366,1.515,0.028,-1.756,-0.632
2004-08-17,1081.710,1.244,0.220,1.588,0.550,0.093,-0.218
2004-08-18,1095.170,-0.360,1.244,1.467,3.004,2.932,0.031
2004-08-19,1091.230,0.652,-0.360,0.880,2.482,2.442,-0.383
2004-08-20,1098.350,-0.243,0.652,0.290,1.761,1.790,-0.189
2004-08-23,1095.680,0.047,-0.243,0.408,1.291,1.849,-0.548
2004-08-24,1096.190,0.800,0.047,-0.197,0.093,3.100,-0.943
2004-08-25,1104.960,0.012,0.800,0.847,1.258,3.772,0.479
2004-08-26,1105.090,0.243,0.012,0.812,0.614,2.386,0.588
2004-08-27,1107.770,-0.778,0.243,0.254,1.103,2.409,2.505
2004-08-30,1099.150,0.463,-0.778,-0.538,0.270,0.363,3.306
2004-08-31,1104.240,0.151,0.463,-0.319,-0.065,1.192,3.663
2004-09-01,1105.910,1.121,0.151,0.615,0.074,0.688,2.490
2004-09-02,1118.310,-0.418,1.121,1.274,0.951,2.065,3.952
2004-09-03,1113.630,0.689,-0.418,0.698,1.317,1.591,4.740
2004-09-07,1121.300,-0.449,0.689,0.267,1.545,1.479,5.306
2004-09-08,1116.270,0.189,-0.449,0.237,0.937,1.012,3.422
2004-09-09,1118.380,0.495,0.189,-0.260,0.006,0.958,3.390
2004-09-10,1123.920,0.169,0.495,0.685,0.924,2.254,2.625
2004-09-13,1125.820,0.223,0.169,0.665,0.403,1.954,3.170
2004-09-14,1128.330,-0.705,0.223,0.392,1.080,2.027,2.730
2004-09-15,1120.370,0.279,-0.705,-0.484,0.178,0.184,2.253
2004-09-16,1123.500,0.449,0.279,-0.428,-0.037,0.886,2.491
2004-09-17,1128.550,-0.563,0.449,0.730,0.242,0.647,2.135
2004-09-20,1122.200,0.633,-0.563,-0.116,-0.543,0.531,1.548
2004-09-21,1129.300,-1.394,0.633,0.066,0.797,0.976,1.944
2004-09-22,1113.560,-0.467,-1.394,-0.770,-0.885,-0.922,1.311
2004-09-23,1108.360,0.158,-0.467,-1.854,-1.789,-1.551,0.373
2004-09-24,1110.110,-0.594,0.158,-0.310,-1.077,-1.615,0.380
2004-09-27,1103.520,0.593,-0.594,-0.437,-2.283,-1.504,-1.323
2004-09-28,1110.060,0.427,0.593,-0.004,-0.314,-1.196,-0.321
2004-09-29,1114.800,-0.020,0.427,1.022,0.581,-1.218,-0.580
2004-09-30,1114.580,1.518,-0.020,0.407,0.403,-0.679,-0.151
2004-10-01,1131.500,0.324,1.518,1.498,2.536,0.195,1.173
2004-10-04,1135.170,-0.061,0.324,1.847,2.262,1.941,1.001
2004-10-05,1134.480,0.667,-0.061,0.263,1.765,2.357,0.769
2004-10-06,1142.050,-0.998,0.667,0.606,2.465,2.877,1.216
2004-10-07,1130.650,-0.753,-0.998,-0.338,-0.075,2.458,0.918
2004-10-08,1122.140,0.201,-0.753,-1.743,-1.148,1.088,-0.121
2004-10-11,1124.390,-0.227,0.201,-0.554,-0.889,0.860,-0.369
2004-10-12,1121.840,-0.730,-0.227,-0.027,-1.770,0.651,-0.032
2004-10-13,1113.650,-0.930,-0.730,-0.955,-1.504,-1.578,-1.386
2004-10-14,1103.290,0.445,-0.930,-1.654,-1.680,-2.808,-0.922
2004-10-15,1108.200,0.525,0.445,-0.489,-1.440,-2.316,-0.014
2004-10-18,1114.020,-0.969,0.525,0.973,-0.697,-2.454,0.352
2004-10-19,1103.230,0.039,-0.969,-0.448,-0.936,-2.425,-0.026
2004-10-20,1103.660,0.256,0.039,-0.930,0.034,-1.647,-0.577
2004-10-21,1106.490,-0.972,0.256,0.295,-0.154,-1.592,-0.745
2004-10-22,1095.740,-0.086,-0.972,-0.718,-1.641,-2.327,-1.690
2004-10-25,1094.800,1.488,-0.086,-1.056,-0.764,-1.693,-3.243
2004-10-26,1111.090,1.288,1.488,1.401,0.673,0.707,-2.121
2004-10-27,1125.400,0.181,1.288,2.795,1.709,1.552,-0.800
2004-10-28,1127.440,0.245,0.181,1.472,2.893,1.205,-1.279
2004-10-29,1130.200,0.027,0.245,0.427,3.233,2.445,-0.040
2004-11-01,1130.510,0.004,0.027,0.272,1.748,2.433,0.746
2004-11-02,1130.560,1.118,0.004,0.032,0.459,2.175,0.549
2004-11-03,1143.200,1.616,1.118,1.122,1.398,4.331,1.904
2004-11-04,1161.670,0.387,1.616,2.752,2.784,6.108,4.312
2004-11-05,1166.170,-0.110,0.387,2.009,3.154,4.957,5.699
2004-11-08,1164.890,-0.070,-0.110,0.277,3.037,3.509,5.116
2004-11-09,1164.080,-0.101,-0.070,-0.179,1.826,3.250,4.494
2004-11-10,1162.910,0.909,-0.101,-0.170,0.107,2.894,5.410
2004-11-11,1173.480,0.911,0.909,0.808,0.627,3.801,6.326
2004-11-12,1184.170,-0.030,0.911,1.828,1.655,4.742,7.020
2004-11-15,1183.810,-0.708,-0.030,0.880,1.695,3.552,8.037
2004-11-16,1175.430,0.554,-0.708,-0.738,1.077,1.185,7.365
2004-11-17,1181.940,0.136,0.554,-0.158,0.721,1.352,6.377
2004-11-18,1183.550,-1.116,0.136,0.691,-0.052,1.602,5.167
2004-11-19,1170.340,0.590,-1.116,-0.981,-1.138,0.538,3.805
2004-11-22,1177.240,-0.025,0.590,-0.533,0.154,1.232,4.162
2004-11-23,1176.940,0.410,-0.025,0.564,-0.423,0.295,4.107
2004-11-24,1181.760,0.075,0.410,0.384,-0.151,-0.204,4.529
2004-11-26,1182.650,-0.345,0.075,0.485,1.052,-0.098,3.451
2004-11-29,1178.570,-0.403,-0.345,-0.270,0.113,0.267,1.455
2004-11-30,1173.820,1.495,-0.403,-0.747,-0.265,-0.687,0.656
